Penyakit,Gejala 1,Gejala 2,Gejala 3,Gejala 4,Gejala 5,Gejala 6,Gejala 7,Gejala 8,Gejala 9,Gejala 10,Gejala 11,Gejala 12,Gejala 13,Gejala 14,Gejala 15,Gejala 16,Gejala 17,Gejala 18,Gejala 19
Fasciolasis,Konstipasi,Sembelit,Mencret,Tubuh kurus,Bulu berdiri,Perut membesar,Anemia,Selaput lendir pucat kekuningan,Busung di bawah rahang,Busung di bawah perut ,Hambatan pertumbuhan,Kondisi lemah,,,,,,,
Fasciolasis,Konstipasi,Sembelit,Mencret,Tubuh kurus,Stres,Perut membesar,Anemia,Selaput lendir pucat kekuningan,Busung di bawah rahang,Busung di bawah perut ,Hambatan pertumbuhan,Kondisi lemah,,,,,,,
Fasciolasis,Konstipasi,Sembelit,Mencret,Bulu berdiri,Stres,Perut membesar,Anemia,Selaput lendir pucat kekuningan,Busung di bawah rahang,Busung di bawah perut ,Hambatan pertumbuhan,Kondisi lemah,,,,,,,
Fasciolasis,Konstipasi,Sembelit,Tubuh kurus,Bulu berdiri,Stres,Perut membesar,Anemia,Selaput lendir pucat kekuningan,Busung di bawah rahang,Busung di bawah perut ,Hambatan pertumbuhan,Kondisi lemah,,,,,,,
Fasciolasis,Konstipasi,Mencret,Tubuh kurus,Bulu berdiri,Stres,Perut membesar,Anemia,Selaput lendir pucat kekuningan,Busung di bawah rahang,Busung di bawah perut ,Hambatan pertumbuhan,Kondisi lemah,,,,,,,
Fasciolasis,Sembelit,Mencret,Tubuh kurus,Bulu berdiri,Stres,Perut membesar,Anemia,Selaput lendir pucat kekuningan,Busung di bawah rahang,Busung di bawah perut ,Hambatan pertumbuhan,Kondisi lemah,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,,,,,,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Kulit kering,Anemia,Bulu kusam,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Kulit kering,Anemia,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Kulit kering,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Bulu berdiri,Tidak nafsu makan,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Bulu berdiri,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Tidak nafsu makan,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Keguguran,,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Keguguran,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Dermatophilosis,Radang kulit,Keropeng/kudis ,Kulit kasar,Tidak nafsu makan,Tubuh kurus ,Demam,Lymphodenopathy,,,,,,,,,,,,
Dermatophilosis,Radang kulit,Keropeng/kudis ,Kulit kasar,Tidak nafsu makan,Tubuh kurus ,Demam,,,,,,,,,,,,,
Dermatophilosis,Radang kulit,Keropeng/kudis ,Kulit kasar,Tidak nafsu makan,Tubuh kurus ,Lymphodenopathy,,,,,,,,,,,,,
Dermatophilosis,Radang kulit,Keropeng/kudis ,Kulit kasar,Tidak nafsu makan,Demam,Lymphodenopathy,,,,,,,,,,,,,
Dermatophilosis,Radang kulit,Keropeng/kudis ,Kulit kasar,Tubuh kurus ,Demam,Lymphodenopathy,,,,,,,,,,,,,
Dermatophilosis,Radang kulit,Keropeng/kudis ,Tidak nafsu makan,Tubuh kurus ,Demam,Lymphodenopathy,,,,,,,,,,,,,
Dermatophilosis,Radang kulit,Kulit kasar,Tidak nafsu makan,Tubuh kurus ,Demam,Lymphodenopathy,,,,,,,,,,,,,
Dermatophilosis,Keropeng/kudis ,Kulit kasar,Tidak nafsu makan,Tubuh kurus ,Demam,Lymphodenopathy,,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Pembengkakan limfa,Hydrothorax,Mulut dan hidung berbusa,Terlihat gelisah,Demam tinggi,Mulut bergerak seperti mengunyah,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Pembengkakan limfa,Hydrothorax,Mulut dan hidung berbusa,Terlihat gelisah,Demam tinggi,,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Pembengkakan limfa,Hydrothorax,Mulut dan hidung berbusa,Terlihat gelisah,Mulut bergerak seperti mengunyah,,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Pembengkakan limfa,Hydrothorax,Mulut dan hidung berbusa,Demam tinggi,Mulut bergerak seperti mengunyah,,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Pembengkakan limfa,Hydrothorax,Terlihat gelisah,Demam tinggi,Mulut bergerak seperti mengunyah,,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Pembengkakan limfa,Mulut dan hidung berbusa,Terlihat gelisah,Demam tinggi,Mulut bergerak seperti mengunyah,,,,,,,,,,,,,
Heartwater,Pembengkakan paru-paru,Hydrothorax,Mulut dan hidung berbusa,Terlihat gelisah,Demam tinggi,Mulut bergerak seperti mengunyah,,,,,,,,,,,,,
Heartwater,Pembengkakan limfa,Hydrothorax,Mulut dan hidung berbusa,Terlihat gelisah,Demam tinggi,Mulut bergerak seperti mengunyah,,,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Kulit menebal,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Vesikula,Lesi kulit terbentuk di mulut,Radang basah,Kulit menebal,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Vesikula,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema), Keropeng pada mulut,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,,
Orf,Radang kulit,kemerahan kulit (eritema),Popula,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,,
Orf,Radang kulit, Keropeng pada mulut,Popula,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,,
Orf,kemerahan kulit (eritema), Keropeng pada mulut,Popula,Vesikula,Lesi kulit terbentuk di mulut,Tidak nafsu makan,Radang basah,Kulit menebal,,,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Keguguran,Urin berwarna gelap,Stres,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Keguguran,Urin berwarna gelap,Stres,Penurunan produksi susu,Radang otak,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Keguguran,Urin berwarna gelap,Stres,Penurunan produksi susu,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Keguguran,Urin berwarna gelap,Stres,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Keguguran,Urin berwarna gelap,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Keguguran,Stres,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Kondisi lemah,Urin berwarna gelap,Stres,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Konjungtiva,Keguguran,Urin berwarna gelap,Stres,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Anemia,Kondisi lemah,Keguguran,Urin berwarna gelap,Stres,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
Leptospirosis,Demam,Tidak nafsu makan,Konjungtiva,Kondisi lemah,Keguguran,Urin berwarna gelap,Stres,Penurunan produksi susu,Radang otak,Kulit dan mata kekuningan,,,,,,,,,
